cct,u,v
1668.3922542536075,0.3370432832599402,0.3605115195151927
1672.5632348892414,0.33657144474050876,0.36050708280879223
1676.7446429764643,0.3361004504184637,0.3605022314263069
1680.9365045839056,0.33563030170074437,0.3604969644182091
1685.138845845365,0.33516099997702986,0.3604912808458735
1689.3516929599787,0.3346925466198067,0.3604851797816428
1693.5750721923785,0.33422494298443634,0.3604786603088938
1697.8090098728592,0.33375819040922267,0.3604717215221024
1702.0535323975412,0.33329229021547946,0.36046436252690733
1706.308666228535,0.3328272437075965,0.3604565824401744
1710.574437894106,0.33236305217310647,0.3604483803900592
1714.8508739888416,0.33189971688275144,0.36043975551606966
1719.1380011738133,0.33143723909054795,0.360430706969127
1723.4358461767479,0.3309756200338531,0.3604212339116271
1727.7444357921895,0.3305148609334298,0.36041133551750065
1732.0637968816702,0.33005496299351134,0.3604010109722725
1736.393956373874,0.3295959274018663,0.36039025947312003
1740.7349412648089,0.3291377553298628,0.3603790802289316
1745.0867786179706,0.3286804479325322,0.36036747246036355
1749.4494955645155,0.3282240063486333,0.36035543539989656
1753.8231193034267,0.3277684317007155,0.3603429682918917
1758.207677101685,0.32731372509518125,0.360330070392645
1762.6031962944394,0.32685988762234963,0.36031674097044175
1767.0097042851753,0.32640692035651836,0.36030297930560984
1771.427228545888,0.32595482435602574,0.3602887846905727
